SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,10,0,0,0,0,0,0,0,0,0,28.162198746466053,292.2866675994155,0.0,0.0,0.15028295490241872,0.0,0.0,0.0,0.8497170450975813,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,69.7,69.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,5,1,0,0,0,0,0,0,0,1,79.64799819959798,412.38736114263014,0.28160144032161527,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,1,69.66268060875811,69.66268060875811,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,5,1,0,0,0,0,0,0,1,1,90.12777677720736,461.8555644151525,0.14141423692477506,1.0,0.0,0.0,0.0,0.0,0.8585857630752249,0.0
0,0,0,22,1,1,0,0,0,0,0,0,1,24.850000381469727,493.3999938964844,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,0,12,1,1,0,1,0,0,1,0,1,89.75,1052.4000244140625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,71,1,1,1,0,1,1,0,1,0,100.4499969482422,7159.7001953125,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,2,0,0,0,0,0,0,0,0,1,43.39650230948135,79.57574302338716,0.28654680997035076,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,2,1,1,0,0,0,0,1,1,1,95.1500015258789,196.8999938964844,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,40,1,0,0,0,0,0,0,0,0,19.1,780.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,25,1,1,0,1,0,0,0,1,0,103.64485548448143,2656.0854685164004,1.0,1.0,0.0,0.0,0.0,0.20132245224001244,0.0,0.7986775477599876
0,1,0,71,1,0,0,1,1,1,1,1,1,80.7,5705.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,0,72,1,1,0,1,1,1,1,1,1,85.45,6227.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,0,52,0,0,1,0,0,0,0,1,1,39.9,2020.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,32,1,0,0,0,0,0,0,0,0,20.5,696.7999877929688,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,5,1,0,0,0,0,0,0,1,1,89.09279670317693,457.38469831941705,0.0,1.0,0.0,0.0,0.0,0.0,0.4284366328508066,0.5715633671491934
0,0,1,14,1,0,0,0,0,0,0,0,0,19.950000762939453,268.3999938964844,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,63,1,0,0,0,1,0,0,1,0,58.54999923706055,3503.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,10,1,1,0,0,0,0,0,1,0,86.44999694824219,830.8499755859375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,8,1,0,0,0,0,0,0,0,0,19.6,125.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1,0,9,1,0,0,1,1,1,1,0,1,94.85,890.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,17,1,1,0,0,0,0,1,1,1,104.12466018624735,1743.577923286327,0.00861026142585275,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,1,0,0,0,0,0,0,0,0,1,23.722383900557485,23.722383900557485,0.7982341477351953,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,23,1,0,0,0,0,0,0,0,0,19.64999961853028,436.8999938964844,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,2,1,0,0,0,0,0,0,0,1,47.836410809423384,92.41067249453806,0.9708707421097318,0.0,0.0,0.0,0.0,0.029129257890268212,0.9708707421097318,0.0
0,1,0,49,1,0,0,0,0,0,0,0,1,20.049999237060547,923.0999755859376,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,45.13204333632017,45.13204333632017,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,50,1,1,1,0,1,0,1,1,1,105.0500030517578,5163.2998046875,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,1,1,0,0,0,0,0,0,0,0,0,24.700000762939453,24.700000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,68,1,1,0,0,0,0,0,0,1,24.14999961853028,1498.8499755859375,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,0,61,1,1,0,1,0,0,0,1,0,64.05000305175781,3902.60009765625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,1,0,1,80.17253511016776,80.17253511016776,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,65,1,1,1,1,0,1,1,0,1,100.1500015258789,6643.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,16,1,0,0,0,0,0,0,1,1,94.9748214531739,1577.8597087157464,0.0,1.0,0.0,0.0,0.0,0.4453685603520374,0.5546314396479626,0.0
0,0,0,1,1,0,0,0,0,1,0,0,0,50.94167462320289,50.94167462320289,0.3148324960064346,0.0,0.0,0.0,0.0,0.0,0.6851675039935654,0.3148324960064346
0,1,0,72,1,1,1,1,1,0,1,1,1,109.5500030517578,8165.10009765625,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,23,1,0,0,0,0,0,1,1,1,99.11532091605244,2335.693854256674,1.0,1.0,0.0,0.0,0.0,0.0,0.8573442057488943,0.0
0,1,0,34,1,0,0,0,0,1,0,0,0,50.20000076293945,1815.300048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,70,0,0,0,1,1,1,1,1,1,58.4,4113.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0,63,1,1,0,0,0,0,1,1,1,103.12844075033802,6556.489922540009,0.7665398984014645,1.0,0.0,0.7665398984014645,0.23346010159853547,0.0,0.7665398984014645,0.0
0,1,1,9,1,0,0,0,0,0,0,0,0,19.600000381469727,197.3999938964844,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,10,1,0,1,0,0,0,1,0,1,84.69999694824219,832.0499877929688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,53,1,0,0,1,1,0,1,1,1,100.3000030517578,5200.7998046875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,33,1,1,0,0,0,0,0,1,0,85.65718394568235,2747.838450908761,0.0,1.0,0.0,0.0,0.0,0.8239939131897837,0.17600608681021634,0.0
0,0,1,1,1,0,0,0,0,0,0,0,1,71.0,71.0,0.7592832093066073,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,25,1,0,0,0,0,0,0,0,1,19.15,477.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,0,60,1,1,0,1,1,1,1,1,1,110.8,6640.7,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,2,1,0,0,0,0,0,0,0,1,81.98767088576669,184.70342008951667,0.9948628690694519,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,3,1,0,0,0,0,0,0,0,0,20.850000381469727,60.650001525878906,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,2,0,0,0,0,0,0,0,0,0,41.186931693766105,77.96681549134243,1.0,0.0,0.0,0.0,0.0,0.8007767094286782,0.19922329057132182,0.0
0,0,0,3,1,0,0,0,0,0,0,0,1,80.368213648462,225.82770096112475,0.6547256390532367,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,1,0,0,1,0,0,0,0,1,73.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,7,1,0,0,0,1,0,1,1,1,95.3499984741211,660.9000244140625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,70,1,1,1,1,1,1,0,0,0,93.9,6579.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,66,1,1,0,1,1,0,1,1,1,111.17493156344655,7484.782140907905,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,11,1,1,0,0,1,0,1,1,1,101.06236467137875,1130.1191602175395,0.0,1.0,0.0,0.0,0.0,0.0,0.905344126511533,0.0
0,1,0,72,1,1,1,1,1,1,1,1,1,90.25,6369.4501953125,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,46,1,1,0,0,1,0,1,1,1,106.83381552178996,4874.070461652327,0.31041033583404,1.0,0.0,0.68958966416596,0.0,0.0,1.0,0.0
1,1,0,72,1,1,1,1,1,1,1,1,1,114.5,8331.95,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,0,64,1,1,0,1,1,1,1,1,0,86.55000305175781,5632.5498046875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,43,0,0,0,0,1,1,0,1,0,44.15,1931.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,7,1,0,0,0,0,0,1,0,0,89.07082893864361,675.9171275810614,0.9056766898117821,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,62,1,1,0,0,0,0,0,0,1,24.25,1424.5999755859375,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,72,1,1,1,1,1,1,1,0,0,82.30000305175781,5815.14990234375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,72,1,1,1,0,1,1,0,0,1,66.5,4811.60009765625,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,3,1,1,0,0,0,0,0,0,0,75.0,209.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,34,1,0,0,0,0,0,0,0,0,20.35,673.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,1,64,1,1,0,0,0,0,0,0,0,24.9,1595.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,56,1,0,0,1,1,1,1,1,1,81.80000305175781,4534.4501953125,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,61,1,1,0,0,1,0,1,0,1,101.9174374915543,6216.767528669975,0.3335208433222763,1.0,0.0,0.3335208433222763,0.0,0.0,1.0,0.0
0,0,0,8,1,1,0,0,0,0,1,1,0,99.69255558834587,820.4663108486554,0.03546180890651651,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,39,1,1,0,0,0,0,0,0,0,25.45,958.45,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,0,68,1,0,1,0,0,1,0,0,0,55.900001525878906,3848.800048828125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,3,1,0,0,0,0,0,0,0,0,19.600000381469727,61.34999847412109,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,0,0,50,1,1,0,0,0,0,0,0,1,78.433255141342,3804.866464244179,0.0514190117290807,1.0,0.0,0.0,0.0,0.0,0.9485809882709193,0.0
0,1,1,70,0,0,1,0,1,1,1,1,0,59.5,4144.7998046875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,1,1,0,0,0,1,0,0,0,0,76.2,76.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,58,1,0,1,1,0,0,1,1,0,99.15,5720.95,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1,57,1,0,0,0,0,0,0,0,1,20.1,1087.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,48,1,0,0,0,0,0,0,0,0,20.0,935.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,67,1,0,0,0,0,0,0,0,1,19.25,1372.9000244140625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,0,24,1,0,1,0,0,1,0,0,0,53.59999847412109,1315.3499755859375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,0,50.606216335505145,50.606216335505145,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,72,0,0,1,1,1,1,1,1,1,64.7,4746.05,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,12,1,0,0,0,0,0,0,0,0,20.049999237060547,265.45001220703125,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,0,3,1,0,0,0,0,0,0,0,1,77.85732573149942,241.32219314350195,0.5917493550283502,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,13,1,0,0,0,0,0,0,0,1,20.45,254.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,38,1,0,0,0,0,0,0,0,0,20.049999237060547,678.2000122070312,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,1,0,32,1,0,1,0,0,0,0,0,1,75.5,2324.699951171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,13,1,1,1,1,0,0,1,0,1,96.65,1244.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,3,1,1,0,0,0,0,0,0,1,75.18492645764938,230.6203542416107,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,13,1,0,0,1,0,0,0,1,1,87.12723692169739,1177.4605356463624,0.3008123163416655,1.0,0.0,0.0,0.0,0.0,0.6991876836583345,0.0
0,0,0,21,1,1,0,0,0,0,1,1,1,100.2371297284254,2098.6956828392877,0.8491558024780588,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,18,1,0,0,0,0,0,0,0,0,19.65,411.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,2,1,0,0,0,0,0,0,0,0,19.75,39.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,0,71.1423114107603,71.1423114107603,0.5384682367082572,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,36,1,0,0,0,0,0,0,0,0,20.0,666.75,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,59,1,1,0,1,1,1,1,1,1,111.3499984741211,6519.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,72,1,1,1,0,1,1,1,1,1,83.55,6093.3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,0,1,1,0,0,0,0,0,0,0,1,74.48999302429519,74.48999302429519,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,22,1,0,0,0,0,0,0,0,0,20.14999961853028,419.8999938964844,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,1,1,57,1,0,0,0,0,0,0,0,0,19.5,1167.5999755859375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,0,72,1,1,0,0,0,0,0,0,0,24.850000381469727,1871.8499755859373,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,19,1,0,0,0,0,0,0,0,1,19.700000762939453,386.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,1,0,34,1,1,0,0,0,0,0,1,1,96.62546485738295,3210.563390618409,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,48,1,1,0,0,0,0,1,0,0,85.22678829873105,4249.713779600205,0.9250733712648408,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,63,1,0,1,1,1,1,0,0,0,63.55,4014.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,1,42,1,0,0,0,0,0,0,0,0,20.700000762939453,828.8499755859375,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,0,6,1,0,0,1,1,0,0,1,1,91.0,531.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,4,1,0,0,0,0,0,0,0,1,74.46447423740447,300.13842192328264,1.0,0.2578908461022582,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,72,1,1,0,1,1,1,1,1,1,110.8000030517578,7882.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,0,5,1,0,0,0,0,0,0,0,0,69.94999694824219,330.1499938964844,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,70,1,1,0,0,1,1,1,1,1,104.3,7188.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,30,1,1,0,0,0,0,0,0,0,49.900001525878906,1441.949951171875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,37,1,0,0,0,0,0,0,0,0,19.799999237060547,813.2999877929688,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,0,70,1,0,1,1,0,1,0,0,0,84.6,5706.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,68,1,1,0,0,0,0,0,0,0,24.549999237060547,1657.4000244140625,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,0,26,1,0,0,0,0,0,0,1,1,93.0388194274175,2376.297281072097,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,26,1,1,1,1,0,0,0,0,1,86.65,2208.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,1,19.89999961853028,19.89999961853028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1,0,12,1,0,0,0,0,0,0,1,1,80.44999694824219,950.2000122070312,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,44,1,1,0,0,0,0,1,0,0,93.84653021350084,4257.568315402631,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,4,1,1,0,0,0,0,0,0,1,74.35,265.35,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,1,18.85,18.85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,11,1,1,0,0,1,0,1,1,1,100.75,1129.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,51,1,1,0,0,0,0,0,0,0,24.95,1288.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,7,1,0,1,0,0,0,0,0,1,75.16695218322438,609.2265743332632,0.8704947600747452,1.0,0.0,0.0,0.0,0.0,0.8704947600747452,0.12950523992525476
0,1,0,5,1,0,1,0,1,0,0,0,1,88.81901934312927,454.14263199475926,0.018405035151315086,1.0,0.0,0.0,0.0,0.0,0.018405035151315086,0.9815949648486849
0,0,0,1,1,1,0,0,0,0,0,1,1,86.5999984741211,86.5999984741211,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,11,1,1,0,0,1,1,1,1,1,104.0500030517578,1133.6500244140625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,48,1,1,0,1,0,0,1,1,0,93.12224512582532,4337.345998229259,0.0,0.4785760859679292,0.0,0.5214239140320708,0.0,0.0,0.0,0.0
0,0,0,24,0,0,1,0,0,0,1,1,1,50.59999847412109,1288.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,4,1,0,1,0,1,0,0,0,0,56.75,245.1499938964844,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,10,1,0,0,0,0,0,1,0,1,79.94999694824219,857.2000122070312,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,5,1,0,0,0,0,0,1,1,1,93.94919606083077,454.2172961880435,0.5698395173419359,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,6,1,0,0,0,0,0,0,0,0,20.6,116.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,52,1,1,1,0,1,1,1,1,1,109.3,5731.4,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,19,1,0,0,0,0,0,0,0,0,19.89999961853028,367.5499877929688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,0,70.19793316607351,70.19793316607351,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,14,1,1,0,0,0,0,0,0,1,76.76345806733443,1104.7653892435542,0.5398868969544649,1.0,0.0,0.0,0.0,0.0,0.4601131030455351,0.0
0,0,0,69,1,0,0,0,0,0,0,0,0,19.950000762939453,1399.3499755859375,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,3,0,0,0,0,0,0,0,0,1,35.63410723635063,135.682749801771,0.3052471040372068,0.0,0.0,0.0,0.0,0.0,0.6947528959627932,0.3052471040372068
0,1,0,10,1,0,0,0,0,0,1,0,1,79.92675617513495,857.7836171702133,1.0,1.0,0.0,0.0,0.0,0.0,0.948353487289139,0.0
0,1,1,56,1,1,1,0,0,0,1,0,0,65.19999694824219,3512.14990234375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,11,1,0,0,0,0,0,1,0,0,89.70488223126671,1048.1591469052735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,28,1,0,0,0,0,0,1,1,1,91.84639640107821,2602.3065144960137,0.039038925008647585,0.9609610749913524,0.0,0.039038925008647585,0.0,0.0,0.0,1.0
0,0,1,50,1,0,0,0,0,0,0,0,0,20.14999961853028,970.8499755859376,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,5,1,0,0,0,1,0,0,0,1,73.16860673646715,348.68456348871064,0.4290801812327689,0.5709198187672311,0.0,0.4290801812327689,0.0,0.5709198187672311,0.0,0.4290801812327689
0,0,0,11,1,0,0,0,0,0,0,0,1,74.74909996737408,825.2228684659444,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,4,1,0,0,0,0,0,0,0,1,72.01938858559933,267.0147264305467,0.4450923187803335,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,62,1,0,1,0,1,1,1,1,0,81.0,4985.89990234375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,1,0,0,0,1,1,1,1,1,0,0,56.04999923706055,1401.1500244140625,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,0,32,1,1,0,1,0,0,1,1,1,98.8499984741211,3145.89990234375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,0,52,1,1,0,1,1,1,1,1,1,110.75,5832.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,8,1,0,1,0,0,0,0,0,1,74.5,609.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,3,1,0,0,0,0,0,0,0,0,21.2,52.05,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,1,1,50,0,0,1,0,0,0,1,0,1,39.45,2021.35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,4,1,0,0,0,0,0,0,0,0,70.80217799048569,331.77541669736183,1.0,1.0,0.0,0.0,0.0,0.0,0.0673388043887091,0.9326611956112909
0,0,0,2,1,0,0,0,0,0,0,0,1,79.82235477981617,152.48455652522978,0.8617738990808325,1.0,0.0,0.0,0.0,0.0,0.8617738990808325,0.13822610091916754
0,0,0,6,1,0,0,0,0,0,1,1,0,91.97535832549576,576.0030806894327,0.4147842365109703,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,4,1,1,0,0,0,0,0,0,1,88.43221314623464,342.11078873291325,0.0,1.0,0.0,0.0,0.0,0.0,0.10657717376908382,0.8934228262309162
1,1,0,72,1,1,0,0,0,0,0,0,1,25.7,1937.4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,21,0,0,0,1,0,1,0,0,1,36.0,780.1500244140625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,4,1,1,0,0,0,0,0,0,1,93.7012512688777,396.9700292258512,0.1740046244671103,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,71,1,1,1,1,1,1,1,1,0,89.9000015258789,6457.14990234375,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,37,1,0,0,0,0,0,0,0,0,19.35,683.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,32,1,1,0,0,1,0,1,1,1,104.23005129243968,3356.617622428499,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,17,0,0,0,0,0,0,1,0,1,47.61474505362812,818.8738093258353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,7,1,1,1,0,0,0,0,0,1,79.6500015258789,604.7000122070312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,8,1,1,0,0,1,0,1,1,1,100.5999984741211,819.4000244140625,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,11,1,1,0,0,0,0,1,1,1,94.0,1078.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,72,1,1,1,1,1,1,0,0,0,69.6500015258789,4908.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,2,1,0,0,0,0,0,0,0,0,20.1,39.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,0,69.55000305175781,69.55000305175781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,38,1,0,0,0,0,0,0,0,0,20.05,741.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,0,69,1,0,1,1,0,0,0,0,1,53.65,3804.4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,1,66,1,1,0,0,1,0,1,0,1,63.29999923706055,4189.7001953125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,1,1,1,0,0,0,0,0,0,1,74.34096671143948,74.34096671143948,0.5451664428026339,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,1,23,1,1,0,0,0,0,0,0,0,25.100000381469727,611.4500122070312,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,0,50.80643160686665,50.80643160686665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,1,58,1,0,0,0,0,0,0,0,1,19.549999237060547,1108.800048828125,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,0,0,0,0,29.7,29.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,1,0,0,1,52.20000076293945,52.20000076293945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,48,1,1,0,0,0,0,0,0,0,24.549999237060547,1203.949951171875,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,1,12,1,0,0,0,0,0,0,0,1,21.15,306.05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
