SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,35,1,0,1,0,0,1,0,1,1,89.2,3251.3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,63,1,1,0,0,0,0,0,0,0,25.25,1559.300048828125,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,68,0,0,1,1,0,0,1,0,0,44.8,2983.65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,43,1,1,0,1,1,1,1,1,0,85.0999984741211,3662.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,69,1,0,0,0,0,0,0,0,0,19.950000762939453,1399.3499755859375,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,0,0,67,1,0,1,1,0,1,1,1,1,105.05,7171.7,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,67,0,0,1,0,0,1,1,0,0,43.9,3097.2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1,0,12,1,0,1,0,0,1,0,0,0,80.85,866.45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,69,1,1,0,1,1,0,1,0,0,95.75,6511.25,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,1,48,1,1,1,1,0,0,1,1,1,105.25,4997.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1,1,1,0,1,1,0,1,0,0,1,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,21,1,0,1,0,1,0,1,0,0,65.35,1424.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,25,1,0,0,0,0,0,0,0,1,18.7,383.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.549999237060547,19.549999237060547,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,0,22,1,0,0,0,0,0,0,0,0,19.600000381469727,422.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,13,1,0,0,0,0,0,0,1,1,80.5,1011.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,60,0,0,0,1,0,0,1,1,1,49.75,3069.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,11,1,0,0,1,0,0,1,0,1,61.25,729.9500122070312,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,8,1,0,0,0,0,0,0,0,0,20.0,141.60000610351562,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,0,0,54,1,1,1,1,0,1,1,1,0,82.44999694824219,4350.10009765625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,69,1,1,1,1,1,1,0,1,1,81.5,5553.25,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,4,1,1,0,1,0,0,1,1,1,97.95,384.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,71,1,1,1,1,1,1,1,1,0,90.3499984741211,6325.25,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0,0,20,1,0,0,0,0,0,1,1,0,89.94999694824219,1648.449951171875,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,41,1,1,1,1,1,1,1,1,1,113.5999984741211,4594.9501953125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,3,0,0,0,0,1,0,0,1,1,41.150001525878906,132.1999969482422,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,41,1,1,1,0,0,0,0,0,1,81.3,3190.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,22,1,1,0,1,0,0,0,0,1,79.3499984741211,1730.3499755859375,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,9,1,1,0,0,1,0,1,1,0,98.3000030517578,923.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,61,1,1,0,0,0,0,0,0,1,24.2,1445.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,0,0,71,1,1,0,1,0,1,1,1,0,105.75,7382.85009765625,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1,22,0,0,1,0,0,0,0,1,0,40.05,880.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0,72,1,1,1,1,1,1,1,1,0,89.0999984741211,6352.39990234375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,42,1,1,0,0,0,0,0,0,0,25.049999237060547,949.8499755859376,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,1,1,47,1,0,1,1,1,0,0,1,1,96.0999984741211,4391.4501953125,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,17,1,0,0,0,0,0,0,0,0,19.15,343.45,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,29,0,0,0,0,0,0,0,0,1,24.85,788.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,12,1,0,0,0,0,0,0,0,1,19.350000381469727,219.3500061035156,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0,0,3,1,0,0,0,0,0,0,0,1,45.34999847412109,141.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,15,0,0,1,1,1,1,0,0,0,45.9,693.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,1,6,1,0,0,0,0,0,0,0,1,20.200000762939453,98.3499984741211,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,25,1,0,0,0,1,1,1,1,0,99.3000030517578,2513.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,65,1,0,1,1,1,1,1,1,1,84.8499984741211,5459.2001953125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,12,1,0,0,0,0,0,0,0,0,19.450000762939453,227.4499969482422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1,1,68,1,0,1,1,0,1,0,1,0,95.0999984741211,6683.39990234375,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,10,1,1,1,0,0,0,1,1,1,100.25,1064.6500244140625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,20,1,1,0,0,0,0,1,1,1,94.5500030517578,1899.6500244140625,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,45,0,0,1,0,1,1,0,0,0,42.29999923706055,1840.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1,59,1,1,0,0,1,0,0,1,1,88.75,5348.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,72,1,1,0,1,0,0,1,0,1,89.69999694824219,6588.9501953125,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,8,1,1,0,0,1,0,1,1,1,99.6500015258789,820.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,21,1,0,0,1,1,1,1,1,1,104.5500030517578,2239.39990234375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,0,71,1,1,0,0,1,1,1,1,1,80.44999694824219,5662.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,10,1,0,1,0,0,1,1,0,0,62.25,612.9500122070312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,25,1,0,0,1,1,0,0,1,0,88.4000015258789,2191.14990234375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,41,1,0,1,0,0,1,1,1,1,74.69999694824219,3187.64990234375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,0,23,1,0,1,0,0,0,1,1,1,95.0999984741211,2326.050048828125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,57,1,1,0,0,1,1,1,1,0,107.9499969482422,5969.85009765625,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,1,1,1,88.3499984741211,88.3499984741211,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,30,1,1,1,1,0,0,1,0,1,94.4,2838.7,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,68,1,0,1,1,1,1,0,0,0,62.65,4375.8,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,25,1,1,0,1,1,0,1,1,0,105.9499969482422,2655.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,65,1,0,0,0,0,0,0,0,1,19.549999237060547,1218.6500244140625,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,49,1,1,0,0,0,0,0,0,1,74.6,3720.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,15,1,1,0,0,1,1,0,0,1,83.05000305175781,1258.300048828125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,41,0,0,0,1,1,0,1,1,1,53.95000076293945,2215.39990234375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,52,0,0,0,1,1,1,1,0,0,50.2,2554.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,0,48,1,1,1,0,0,1,0,1,1,70.94999694824219,3629.199951171875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1,67,1,0,0,1,1,1,1,1,0,103.15,6895.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,48,1,1,1,1,1,1,1,1,0,111.8,5443.65,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,71,1,1,1,1,1,1,0,0,0,71.1,5224.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,1,49,0,0,1,0,0,0,0,1,1,39.20000076293945,1838.1500244140625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,21,1,0,0,0,0,0,0,0,0,19.600000381469727,390.3999938964844,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,18,1,0,0,0,0,0,0,0,0,19.35,309.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,58,1,1,0,0,0,0,0,0,1,24.450000762939453,1513.5999755859375,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1,0,61,1,1,0,0,0,1,1,1,0,101.1500015258789,6383.89990234375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,54,1,0,0,0,0,0,0,0,1,20.5,1035.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,0,67,1,1,1,1,1,1,0,0,0,70.9000015258789,4677.10009765625,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,15,1,0,0,0,0,0,0,0,1,19.5,239.75,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,11,1,0,1,0,1,0,0,0,1,79.5,795.6500244140625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,46,1,0,1,0,0,0,0,1,0,85.0,3969.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,57,1,1,1,0,1,1,1,1,1,84.5,4845.39990234375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0,0,70,0,0,0,1,1,0,1,0,1,44.04999923706055,3011.64990234375,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,68.65,68.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,1,0,0,0,0,1,1,84.5999984741211,84.5999984741211,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,47,1,1,0,1,0,0,0,0,1,78.9000015258789,3650.35009765625,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,15,1,1,1,0,0,0,0,1,1,64.6500015258789,994.5499877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,5,0,0,0,0,0,0,1,1,0,45.7,198.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,22,1,1,0,0,0,1,1,0,1,90.5,1910.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,33,1,0,1,0,0,1,1,0,1,88.94999694824219,3027.64990234375,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0,0,20,1,0,0,0,0,0,1,0,0,80.69999694824219,1614.199951171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,1,1,1,0,0,0,0,1,1,1,93.5500030517578,93.5500030517578,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,18,1,0,0,0,0,0,0,0,0,19.65,411.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,1,1,63,1,1,0,1,0,0,0,1,1,91.35,5764.7,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,0,56,1,1,0,0,1,0,1,1,1,101.0500030517578,5594.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,2,1,0,0,0,0,0,0,0,0,20.35,41.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,1,38,1,0,1,1,1,1,1,0,0,74.05,2802.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,66,1,1,1,1,1,0,0,1,1,74.6,4798.4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,44,1,0,1,0,0,1,0,0,0,56.25,2419.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,3,1,1,0,0,1,0,1,1,1,100.9499969482422,329.95001220703125,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,26,1,1,0,0,1,0,0,0,1,80.69999694824219,2193.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,59,1,1,1,1,0,1,0,0,0,65.5,3801.300048828125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,18,1,0,0,0,0,1,0,0,1,75.9000015258789,1373.050048828125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,1,0,1,79.65,79.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,67,1,1,1,0,0,0,1,1,1,75.5,5229.4501953125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1,1,57,1,0,1,0,1,1,0,0,1,59.3,3274.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,52,1,0,1,0,1,0,1,0,0,91.25,4738.2998046875,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,0,18,1,1,0,0,0,0,1,1,1,95.4499969482422,1752.550048828125,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,56,1,1,1,0,1,0,1,1,1,104.5500030517578,5794.64990234375,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,4,1,0,0,0,1,1,0,1,1,90.4000015258789,356.6499938964844,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,64,1,1,1,1,1,1,1,1,1,115.0,7396.14990234375,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,0,71,1,0,1,1,1,1,1,0,1,99.4000015258789,7168.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,45,1,1,1,0,1,1,1,1,1,108.4499969482422,4964.7001953125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,0,64,1,1,1,0,0,0,1,0,1,66.15,4392.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,0,23,1,0,1,1,0,0,0,1,1,90.0,2024.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,22,1,0,0,0,1,0,1,0,1,87.0,1850.6500244140625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,69,1,1,1,1,1,1,1,0,1,105.1,7234.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,0,8,1,0,0,0,1,1,0,1,1,64.4000015258789,581.7000122070312,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,0,49,1,1,0,0,0,0,0,0,1,52.150001525878906,2583.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,0,1,1,0,0,0,0,0,0,0,0,45.20000076293945,45.20000076293945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,72,1,1,1,1,1,1,0,0,1,96.5999984741211,6827.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,53,1,0,0,1,1,0,1,1,1,100.3000030517578,5200.7998046875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.4,20.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,0,42,1,1,0,0,1,1,0,0,1,85.9,3729.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,33,1,1,1,0,1,0,1,1,1,103.6999969482422,3467.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,23,1,1,0,0,0,0,0,0,0,75.5999984741211,1758.5999755859375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,49,1,1,0,0,0,0,1,0,0,84.5,4254.85,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,15,1,0,0,1,0,0,0,0,1,75.3,1147.45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,3,1,0,0,0,0,0,0,0,0,19.85,64.55,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,60,0,0,1,0,1,0,1,1,0,53.59999847412109,3237.050048828125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1,1,53,1,1,0,0,0,0,0,0,0,25.549999237060547,1336.0999755859375,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1,1,72,1,1,1,1,1,1,1,1,1,91.95,6614.9,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,2,1,0,0,0,0,0,0,0,0,69.6500015258789,145.14999389648438,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,1,0,0,0,0,1,74.3,74.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,16,1,1,0,0,0,0,0,0,0,72.6500015258789,1194.300048828125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,9,1,0,0,0,0,0,0,0,0,19.85,183.15,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,0,0,6,1,0,1,1,0,0,0,0,0,55.150001525878906,322.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,3,1,0,0,1,1,1,1,1,1,107.9499969482422,318.6000061035156,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,49,1,0,0,1,1,0,1,0,1,90.4000015258789,4494.64990234375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,0,50,1,1,1,1,0,0,0,1,1,94.4000015258789,4914.89990234375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,24,1,1,1,1,1,0,0,0,0,64.35,1558.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.799999237060547,20.799999237060547,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,40,0,0,0,1,0,1,0,0,0,36.0,1382.9000244140625,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,3,0,0,0,0,1,0,1,0,1,40.15,130.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,1,66,1,1,0,1,1,0,1,1,0,79.85,5234.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,1,3,1,0,0,0,0,0,0,0,0,20.2,50.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1,1,70,1,1,1,1,1,1,1,1,1,115.15,8250.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,67,1,1,0,1,0,0,0,0,0,54.9,3725.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,62,1,0,0,0,0,0,0,0,0,20.299999237060547,1296.1500244140625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0,0,4,1,0,0,0,0,0,0,0,1,70.65,293.85,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,12,1,1,0,1,0,0,0,1,1,89.15,1057.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,48,1,0,0,0,0,0,0,0,0,19.95,1004.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,0,40,1,1,0,1,0,1,1,0,0,70.75,2921.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,1,20,1,0,0,0,1,0,0,0,1,49.6,939.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,64,1,0,0,0,0,0,0,0,0,20.200000762939453,1277.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,0,71,1,0,0,1,1,1,0,1,1,95.5,6707.14990234375,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,41,1,1,1,1,1,0,1,0,1,74.55000305175781,3023.550048828125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,0,53,1,1,0,1,1,1,1,1,1,108.95,5718.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,52,1,1,1,0,1,1,1,1,1,109.3,5731.4,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,45,1,1,1,1,0,0,0,1,0,96.75,4442.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0,2,1,1,0,1,0,0,0,0,1,56.55,118.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,1,25.14999961853028,25.14999961853028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,38,1,0,0,0,0,0,0,0,0,20.39999961853028,743.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,0,2,1,0,0,0,0,0,0,0,1,45.0,89.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,10,1,0,0,0,0,0,0,0,0,70.1500015258789,735.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,72,1,0,0,0,0,0,0,0,0,19.39999961853028,1496.449951171875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,21,1,1,0,0,0,0,0,1,1,84.0999984741211,1737.449951171875,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,12,1,1,0,0,0,1,1,1,1,75.8499984741211,854.4500122070312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,15,1,0,0,0,0,0,0,0,0,19.8,304.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.450000762939453,19.450000762939453,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,1,70,1,1,0,0,0,0,0,0,0,25.15,1790.15,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,1,1,0,0,0,0,1,0,0,1,50.8,50.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,62,0,0,1,1,0,1,1,0,0,48.70000076293945,3008.550048828125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,38,1,0,0,0,0,0,0,0,0,19.299999237060547,755.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,10,1,0,0,0,0,0,0,0,1,19.3,185.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,44,1,1,0,0,1,0,0,1,1,90.4000015258789,4063.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,2,1,1,0,1,0,0,0,0,1,54.400001525878906,114.0999984741211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,41,1,1,1,1,1,1,1,1,1,114.5,4527.4501953125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,14,1,1,0,1,0,0,0,1,1,90.9000015258789,1259.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,27,1,1,0,0,0,0,0,0,1,25.85,788.55,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1,1,22,1,1,0,0,1,1,1,1,1,78.65,1663.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,11,1,0,0,0,0,0,0,0,1,20.450000762939453,237.3000030517578,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,0,13,1,0,0,0,0,0,0,0,0,20.200000762939453,273.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,22,1,1,0,0,0,0,0,0,1,24.850000381469727,493.3999938964844,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.4501953125,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,1,15,1,0,0,0,0,0,0,0,0,19.64999961853028,270.6000061035156,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,1,0,70,1,1,1,1,1,1,1,1,0,114.3,8244.3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,23,1,0,0,0,1,0,0,0,1,75.30000305175781,1702.9000244140625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,19,1,0,0,1,0,0,0,0,1,73.8499984741211,1424.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,0,71,0,0,0,1,1,1,1,1,0,58.25,4145.89990234375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,14,1,1,0,0,0,0,0,0,1,74.3,1096.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,21,1,0,0,0,1,0,1,1,1,96.8000030517578,2030.300048828125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,11,1,1,0,0,0,0,1,1,1,95.15,997.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,62,1,0,0,0,0,0,0,0,0,19.950000762939453,1244.800048828125,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,0,56,1,0,0,0,1,1,1,1,1,98.7,5669.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
